Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Christian Science Plaza - Massachusetts Ave at Westland Ave~Beacon St at Massachusetts Ave,HIGH,Matched Outbound + Return Journey,member,B32005,B32016,B32016,B32005,14:06,14:06,19:35,2025-10-08,2025-10-08,0,5h 29m,8FB10866C6D02A2E,B90BE44D4D506494,2,Arrival times within ±2 minutes,"(member, Christian Science Plaza - Massachusetts Ave at Westland Ave -> Beacon St at Massachusetts Ave, ~840)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_MIT Carleton St at Amherst St~Beacon St at Massachusetts Ave,HIGH,Matched Outbound + Return Journey,member,M32070,B32016,B32016,M32070,16:14,16:14,20:19,2025-10-28,2025-10-28,0,4h 5m,94EEB7DEFEF9339E,3857E234832E9C22,2,Arrival times within ±3 minutes,"(member, MIT Carleton St at Amherst St -> Beacon St at Massachusetts Ave, ~968)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,5
COMMUTER_casual_Mass Ave at Albany St~Beacon St at Massachusetts Ave,HIGH,Matched Outbound + Return Journey,casual,M32061,B32016,B32016,M32061,10:37,10:37,15:44,2025-10-24,2025-10-24,0,5h 7m,E31E274D3AE214DD,D8D1F59A871F1E74,2,Arrival times within ±0 minutes,"(casual, Mass Ave at Albany St -> Beacon St at Massachusetts Ave, ~632)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_casual_Western Ave at Everett St~Western Ave at Everett St,HIGH,Matched Outbound + Return Journey,casual,A32062,A32062,A32062,A32062,08:57,08:57,14:24,2025-10-19,2025-10-19,0,5h 27m,FC93BF2016011A09,95C419F24B13CEC4,2,Arrival times within ±4 minutes,"(casual, Western Ave at Everett St -> Western Ave at Everett St, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_Kendall T~Galileo Galilei Way at Fulkerson St/Binney St,HIGH,Matched Outbound + Return Journey,member,M32004,M32078,M32078,M32004,10:10,10:10,16:46,2025-10-21,2025-10-21,0,6h 36m,0D4F2AE851723B82,354FF0DB8E0464D2,2,Arrival times within ±1 minutes,"(member, Kendall T -> Galileo Galilei Way at Fulkerson St/Binney St, ~608)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Alewife MBTA at Steel Place~Lake St. at Minuteman Bikeway,HIGH,Matched Outbound + Return Journey,member,M32046,L32008,L32008,M32046,08:50,08:50,17:16,2025-10-01,2025-10-01,0,8h 26m,C4E9C095A5C6D418,4EE5486B36169137,2,Arrival times within ±4 minutes,"(member, Alewife MBTA at Steel Place -> Lake St. at Minuteman Bikeway, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,5,6
COMMUTER_member_Malden Center T Station~Malden High School,HIGH,Matched Outbound + Return Journey,member,G32001,G32003,G32003,G32001,00:00,00:00,11:43,2025-10-18,2025-10-18,0,11h 43m,229A6326DCF01461,053D1829247DC4EE,2,Arrival times within ±0 minutes,"(member, Malden Center T Station -> Malden High School, ~0)",Same member type + route + precise arrival time + return journey = clear person identification,2,50.0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard University Radcliffe Quadrangle at Shepard St / Garden St~Harvard Stadium: N. Harvard St at Soldiers Field Rd,HIGH,Matched Outbound + Return Journey,member,M32024,A32052,A32052,M32024,06:07,06:07,20:25,2025-10-02,2025-10-02,0,14h 18m,B9CD0541ED9597F6,8FC4AAC5142F3C6C,2,Arrival times within ±2 minutes,"(member, Harvard University Radcliffe Quadrangle at Shepard St / Garden St -> Harvard Stadium: N. Harvard St at Soldiers Field Rd, ~360)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,7,7,7
COMMUTER_casual_Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,casual,M32023,M32011,M32011,M32023,13:01,13:01,18:31,2025-10-07,2025-10-07,0,5h 30m,FC2CC19CF3090965,4B52321BAE94723F,2,Arrival times within ±1 minutes,"(casual, Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St -> Central Square at Mass Ave / Essex St, ~776)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,4
COMMUTER_member_Berkshire Street at Cambridge Street~Child Street at Brian P. Murphy Staircase,HIGH,Matched Outbound + Return Journey,member,M32067,M32049,M32049,M32067,07:49,07:49,17:18,2025-10-15,2025-10-15,0,9h 29m,2B313A17FC6232D6,B32D4CD7EB92B1D3,2,Arrival times within ±5 minutes,"(member, Berkshire Street at Cambridge Street -> Child Street at Brian P. Murphy Staircase, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,4,6
COMMUTER_member_University Park~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32040,M32011,M32011,M32040,14:05,14:05,18:52,2025-10-28,2025-10-28,0,4h 47m,2EA08093FE99908A,31936FED981F908D,2,Arrival times within ±0 minutes,"(member, University Park -> Central Square at Mass Ave / Essex St, ~840)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Back Bay T Stop - Dartmouth St at Stuart St~Stuart St at Charles St,HIGH,Matched Outbound + Return Journey,member,C32003,D32011,D32011,C32003,07:57,07:57,16:49,2025-10-21,2025-10-21,0,8h 52m,41D94DD1F0F339B8,33BEAE27F3F3F7B4,2,Arrival times within ±1 minutes,"(member, Back Bay T Stop - Dartmouth St at Stuart St -> Stuart St at Charles St, ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,4
COMMUTER_casual_Clinton St at North St~Boston Convention and Exhibition Center - Summer St at West Side Dr,HIGH,Matched Outbound + Return Journey,casual,D32057,D32018,D32018,D32057,08:53,08:53,15:06,2025-10-28,2025-10-28,0,6h 13m,DA76B59BAFABDB5F,496A93D03C510161,2,Arrival times within ±1 minutes,"(casual, Clinton St at North St -> Boston Convention and Exhibition Center - Summer St at West Side Dr, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
COMMUTER_member_Newbury St at Hereford St~Back Bay T Stop - Dartmouth St at Stuart St,HIGH,Matched Outbound + Return Journey,member,B32000,C32003,C32003,B32000,06:40,06:40,19:22,2025-10-20,2025-10-20,0,12h 42m,FDB14EFF76EEAF44,8C003D7C782A12E3,2,Arrival times within ±1 minutes,"(member, Newbury St at Hereford St -> Back Bay T Stop - Dartmouth St at Stuart St, ~400)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Beacon St at Tappan St~Coolidge Corner - Beacon St at Centre St,HIGH,Matched Outbound + Return Journey,member,K32002,K32001,K32001,K32002,08:45,08:45,17:40,2025-10-02,2025-10-02,0,8h 55m,74334358ADA12026,19C49D2C49668D16,2,Arrival times within ±4 minutes,"(member, Beacon St at Tappan St -> Coolidge Corner - Beacon St at Centre St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,5,4,7
COMMUTER_member_Massachusetts Ave at Boylston St.~Charles Circle - Charles St at Cambridge St,HIGH,Matched Outbound + Return Journey,member,B32065,D32016,D32016,B32065,08:51,08:51,22:23,2025-10-09,2025-10-09,0,13h 32m,3114AEEC7ED3290D,451AC898C0A3AB43,2,Arrival times within ±1 minutes,"(member, Massachusetts Ave at Boylston St. -> Charles Circle - Charles St at Cambridge St, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Berkshire Street at Cambridge Street~Mass Ave at Albany St,HIGH,Matched Outbound + Return Journey,member,M32067,M32061,M32061,M32067,08:38,08:38,16:53,2025-10-23,2025-10-23,0,8h 15m,2F2F4E7F239B2F24,233262E0F77D150B,2,Arrival times within ±0 minutes,"(member, Berkshire Street at Cambridge Street -> Mass Ave at Albany St, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_member_Prudential Center - 101 Huntington Ave~Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,HIGH,Matched Outbound + Return Journey,member,C32007,B32002,B32002,C32007,02:55,02:55,15:33,2025-10-21,2025-10-21,0,12h 38m,3A137A87769B9664,B0A1A6794688875E,2,Arrival times within ±1 minutes,"(member, Prudential Center - 101 Huntington Ave -> Ruggles T Stop - Columbus Ave at Melnea Cass Blvd, ~168)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_Egleston Square - Atherton St at Washington St~Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,HIGH,Matched Outbound + Return Journey,member,E32004,B32002,B32002,E32004,13:13,13:13,20:49,2025-10-28,2025-10-28,0,7h 36m,EB1BE29A773DCBB6,80159DA5EBD4372C,2,Arrival times within ±2 minutes,"(member, Egleston Square - Atherton St at Washington St -> Ruggles T Stop - Columbus Ave at Melnea Cass Blvd, ~792)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,1,2
COMMUTER_member_Watertown St at 5th Ave~Riverway at Brookline Ave,HIGH,Matched Outbound + Return Journey,member,W32010,A32056,A32056,W32010,07:32,07:32,17:39,2025-10-27,2025-10-27,0,10h 7m,B548AA844CFD6A88,02882CB8EBB20337,2,Arrival times within ±3 minutes,"(member, Watertown St at 5th Ave -> Riverway at Brookline Ave, ~448)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,4
COMMUTER_member_Ruggles T Stop - Columbus Ave at Melnea Cass Blvd~Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,HIGH,Matched Outbound + Return Journey,member,B32002,B32002,B32002,B32002,10:53,10:53,19:12,2025-10-11,2025-10-11,0,8h 19m,7A1D4F9B202B6BC1,24D7EE2C589B9006,2,Arrival times within ±1 minutes,"(member, Ruggles T Stop - Columbus Ave at Melnea Cass Blvd -> Ruggles T Stop - Columbus Ave at Melnea Cass Blvd, ~648)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Huntington Ave at Colburn St~Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,HIGH,Matched Outbound + Return Journey,member,B32039,B32002,B32002,B32039,07:43,07:43,13:29,2025-10-03,2025-10-03,0,5h 46m,5617AA605D41C58F,346F4C534184A680,2,Arrival times within ±2 minutes,"(member, Huntington Ave at Colburn St -> Ruggles T Stop - Columbus Ave at Melnea Cass Blvd, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,2,5
COMMUTER_member_Hyde Park Ave at Walk Hill St~Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,HIGH,Matched Outbound + Return Journey,member,C32089,B32002,B32002,C32089,10:39,10:39,23:16,2025-10-19,2025-10-19,0,12h 37m,9124A4C872EF9CF6,11058219CC14236A,2,Arrival times within ±3 minutes,"(member, Hyde Park Ave at Walk Hill St -> Ruggles T Stop - Columbus Ave at Melnea Cass Blvd, ~632)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,5
COMMUTER_member_Lewis Wharf at Atlantic Ave~Surface Rd at Summer St,HIGH,Matched Outbound + Return Journey,member,D32006,A32042,A32042,D32006,07:27,07:27,16:40,2025-10-23,2025-10-23,0,9h 13m,51FB23943E7D1FC4,648FD8C00180D0D3,2,Arrival times within ±0 minutes,"(member, Lewis Wharf at Atlantic Ave -> Surface Rd at Summer St, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,8
COMMUTER_casual_Newmarket Square T Stop - Massachusetts Ave at Newmarket Square~Albany St at E. Brookline St,HIGH,Matched Outbound + Return Journey,casual,C32022,C32061,C32061,C32022,09:53,09:53,15:00,2025-10-16,2025-10-16,0,5h 7m,3B01419709706E48,8CE0CB5D6C350C8A,2,Arrival times within ±0 minutes,"(casual, Newmarket Square T Stop - Massachusetts Ave at Newmarket Square -> Albany St at E. Brookline St, ~592)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,5
COMMUTER_member_Newmarket Square T Stop - Massachusetts Ave at Newmarket Square~Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,HIGH,Matched Outbound + Return Journey,member,C32022,C32022,C32022,C32022,07:35,07:35,17:50,2025-10-15,2025-10-15,0,10h 15m,1398DFA6D9509232,ACA5F93450296E1C,2,Arrival times within ±5 minutes,"(member, Newmarket Square T Stop - Massachusetts Ave at Newmarket Square -> Newmarket Square T Stop - Massachusetts Ave at Newmarket Square, ~448)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_casual_Christian Science Plaza - Massachusetts Ave at Westland Ave~Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,HIGH,Matched Outbound + Return Journey,casual,B32005,C32022,C32022,B32005,17:00,17:00,21:07,2025-10-10,2025-10-10,0,4h 7m,A2EC3CF9D68C7CC6,202EDAC05B829717,2,Arrival times within ±1 minutes,"(casual, Christian Science Plaza - Massachusetts Ave at Westland Ave -> Newmarket Square T Stop - Massachusetts Ave at Newmarket Square, ~1016)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,1,1
COMMUTER_member_Harvard Square at Brattle St / Eliot St~Honan Library,HIGH,Matched Outbound + Return Journey,member,M32017,A32040,A32040,M32017,08:57,08:57,17:23,2025-10-07,2025-10-07,0,8h 26m,DB7D4A0530C2033C,938A0221C63E022C,2,Arrival times within ±0 minutes,"(member, Harvard Square at Brattle St / Eliot St -> Honan Library, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Martha Eliot Health Center~Jackson Square T Stop,HIGH,Matched Outbound + Return Journey,member,E32012,E32006,E32006,E32012,12:06,12:06,20:06,2025-10-05,2025-10-05,0,8h 0m,28C18B830C66E10B,3D6431A7B54CA090,2,Arrival times within ±1 minutes,"(member, Martha Eliot Health Center -> Jackson Square T Stop, ~720)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Landmark Center - Brookline Ave at Park Dr~Washington Sq,HIGH,Matched Outbound + Return Journey,member,B32015,K32011,K32011,B32015,15:36,15:36,23:53,2025-10-04,2025-10-04,0,8h 17m,89877C107061C055,355B42F312725ACC,2,Arrival times within ±2 minutes,"(member, Landmark Center - Brookline Ave at Park Dr -> Washington Sq, ~936)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,6,7,6
COMMUTER_member_Mass Ave at Albany St~Verizon Innovation Hub 10 Ware Street,HIGH,Matched Outbound + Return Journey,member,M32061,M32050,M32050,M32061,08:46,08:46,17:03,2025-10-20,2025-10-20,0,8h 17m,67DDE8634561E4AE,61094310B2E6DFBA,2,Arrival times within ±0 minutes,"(member, Mass Ave at Albany St -> Verizon Innovation Hub 10 Ware Street, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,4
COMMUTER_member_Congress St at Northern Ave~ID Building East,HIGH,Matched Outbound + Return Journey,member,C32032,C32020,C32020,C32032,09:07,09:07,18:42,2025-10-28,2025-10-28,0,9h 35m,3F9B781695F2F928,377B37BF06B2F14F,2,Arrival times within ±0 minutes,"(member, Congress St at Northern Ave -> ID Building East, ~544)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St~Verizon Innovation Hub 10 Ware Street,HIGH,Matched Outbound + Return Journey,member,M32012,M32050,M32050,M32012,11:59,11:59,17:31,2025-10-02,2025-10-02,0,5h 32m,EAD62AD00F176377,2392457E53707ECE,2,Arrival times within ±1 minutes,"(member, Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St -> Verizon Innovation Hub 10 Ware Street, ~712)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
