Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_casual_MIT Vassar St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,M32042,M32018,M32018,M32042,08:23,08:23,15:12,2025-10-05,2025-10-05,0,6h 49m,FB3485135CC9A856,4A57B38C754F4A2D,2,Arrival times within ±0 minutes,"(casual, MIT Vassar St -> Harvard Square at Mass Ave/ Dunster, ~502)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_casual_Inman Square at Springfield St.~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,M32062,M32018,M32018,M32062,00:17,00:17,18:09,2025-10-25,2025-10-25,0,17h 52m,0084D90FA37444C8,8A444659BE9FBE40,2,Arrival times within ±0 minutes,"(casual, Inman Square at Springfield St. -> Harvard Square at Mass Ave/ Dunster, ~16)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,4
COMMUTER_casual_Boylston St at Exeter St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,D32046,M32018,M32018,D32046,10:10,10:10,16:30,2025-10-11,2025-10-11,0,6h 20m,8583BB1C39A3F96C,84422BF472F93F3E,2,Arrival times within ±1 minutes,"(casual, Boylston St at Exeter St -> Harvard Square at Mass Ave/ Dunster, ~610)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Nashua Street at Red Auerbach Way [Extension]~Broadway at Kittie Knox Bike Path,HIGH,Matched Outbound + Return Journey,member,A32021,Z32998,Z32998,A32021,08:07,08:07,17:22,2025-10-01,2025-10-01,0,9h 15m,82C88E81E2E5078C,201501B577F9E445,2,Arrival times within ±0 minutes,"(member, Nashua Street at Red Auerbach Way [Extension] -> Broadway at Kittie Knox Bike Path, ~486)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,5,6
COMMUTER_casual_Soldiers Field Park - 111 Western Ave~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,A32006,M32018,M32018,A32006,10:14,10:14,23:32,2025-10-18,2025-10-18,0,13h 18m,3902B5A31B842A63,C3B03193C6C110BB,2,Arrival times within ±0 minutes,"(casual, Soldiers Field Park - 111 Western Ave -> Harvard Square at Mass Ave/ Dunster, ~614)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,4
COMMUTER_member_Soldiers Field Park - 111 Western Ave~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,A32006,M32018,M32018,A32006,10:56,10:56,18:43,2025-10-10,2025-10-10,0,7h 47m,F65F56FED24C1AFE,4FD77D27E66FA987,2,Arrival times within ±1 minutes,"(member, Soldiers Field Park - 111 Western Ave -> Harvard Square at Mass Ave/ Dunster, ~656)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard Stadium: N. Harvard St at Soldiers Field Rd~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,A32052,M32018,M32018,A32052,08:40,08:40,21:08,2025-10-07,2025-10-07,0,12h 28m,A42AAA9C9233413B,BEDFD8CD51EA7281,2,Arrival times within ±1 minutes,"(member, Harvard Stadium: N. Harvard St at Soldiers Field Rd -> Harvard Square at Mass Ave/ Dunster, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,5
COMMUTER_member_Central Square at Mass Ave / Essex St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32011,M32018,M32018,M32011,08:22,08:22,18:50,2025-10-31,2025-10-31,0,10h 28m,C16143BB82B39402,D370696583F402E6,2,Arrival times within ±1 minutes,"(member, Central Square at Mass Ave / Essex St -> Harvard Square at Mass Ave/ Dunster, ~502)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,5
COMMUTER_member_Verizon Innovation Hub 10 Ware Street~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32050,M32018,M32018,M32050,15:20,15:20,23:39,2025-10-30,2025-10-30,0,8h 19m,706F39DCDED08B55,E9D23E625D8E5BB7,2,Arrival times within ±1 minutes,"(member, Verizon Innovation Hub 10 Ware Street -> Harvard Square at Mass Ave/ Dunster, ~920)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,6
COMMUTER_casual_Central Square at Mass Ave / Essex St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,M32011,M32018,M32018,M32011,18:08,18:08,22:21,2025-10-01,2025-10-01,0,4h 13m,1B33409D45ACC8E1,521368A1F33B2CB5,2,Arrival times within ±0 minutes,"(casual, Central Square at Mass Ave / Essex St -> Harvard Square at Mass Ave/ Dunster, ~1088)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Morgan Ave at North First St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,M32086,M32018,M32018,M32086,15:59,15:59,21:18,2025-10-25,2025-10-25,0,5h 19m,709A810547A5E0F4,4B2BBBBFD0C74E69,2,Arrival times within ±0 minutes,"(casual, Morgan Ave at North First St -> Harvard Square at Mass Ave/ Dunster, ~958)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard University Housing - 115 Putnam Ave at Peabody Terrace~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32014,M32018,M32018,M32014,12:02,12:02,18:41,2025-10-15,2025-10-15,0,6h 39m,BBDC52E89B9FFA5A,0C745B13030E274A,2,Arrival times within ±0 minutes,"(member, Harvard University Housing - 115 Putnam Ave at Peabody Terrace -> Harvard Square at Mass Ave/ Dunster, ~722)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Cambridgeside Pl at Land Blvd~Nashua Street at Red Auerbach Way [Extension],HIGH,Matched Outbound + Return Journey,member,M32019,A32021,A32021,M32019,17:16,17:16,22:41,2025-10-29,2025-10-29,0,5h 25m,C9C3152F359209BD,90A5C5466929285B,2,Arrival times within ±0 minutes,"(member, Cambridgeside Pl at Land Blvd -> Nashua Street at Red Auerbach Way [Extension], ~1036)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,4,7
COMMUTER_member_75 Binney St~Broadway at Kittie Knox Bike Path,HIGH,Matched Outbound + Return Journey,member,M32064,Z32998,Z32998,M32064,07:08,07:08,23:51,2025-10-08,2025-10-08,0,16h 43m,2990D60A20248F5F,5F7BEFA41E71D0EF,2,Arrival times within ±0 minutes,"(member, 75 Binney St -> Broadway at Kittie Knox Bike Path, ~428)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Cambridge Main Library at Broadway / Trowbridge St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32013,M32018,M32018,M32013,12:35,12:35,17:06,2025-10-23,2025-10-23,0,4h 31m,2B82F237CFBC8B5E,73C12DB3A0C638BE,2,Arrival times within ±0 minutes,"(member, Cambridge Main Library at Broadway / Trowbridge St -> Harvard Square at Mass Ave/ Dunster, ~754)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,5
COMMUTER_member_MIT Pacific St at Purrington St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32041,M32018,M32018,M32041,05:51,05:51,21:16,2025-10-03,2025-10-03,0,15h 25m,BF7148E1898981CB,E97A051031916FA6,2,Arrival times within ±0 minutes,"(member, MIT Pacific St at Purrington St -> Harvard Square at Mass Ave/ Dunster, ~350)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_699 Mt Auburn St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32054,M32018,M32018,M32054,08:57,08:57,15:17,2025-10-03,2025-10-03,0,6h 20m,637A852E52977FF2,5065B13C9441B1A7,2,Arrival times within ±1 minutes,"(member, 699 Mt Auburn St -> Harvard Square at Mass Ave/ Dunster, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,5,7
COMMUTER_member_Stadium Rd at Western Ave~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,A32014,M32018,M32018,A32014,14:13,14:13,19:46,2025-10-01,2025-10-01,0,5h 33m,E63467B23D6D42AF,A83AA066C47E37AC,2,Arrival times within ±0 minutes,"(member, Stadium Rd at Western Ave -> Harvard Square at Mass Ave/ Dunster, ~852)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,5
COMMUTER_member_Ryan Playground - Dorchester Ave at Harbor View St~Sydney St at Carson St,HIGH,Matched Outbound + Return Journey,member,C32031,C32064,C32064,C32031,07:25,07:25,16:40,2025-10-15,2025-10-15,0,9h 15m,FF78DDBA3A448CCE,655B592F60B17797,2,Arrival times within ±0 minutes,"(member, Ryan Playground - Dorchester Ave at Harbor View St -> Sydney St at Carson St, ~444)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,4
COMMUTER_casual_Ipswich St at Van Ness St~Ipswich St at Van Ness St,HIGH,Matched Outbound + Return Journey,casual,B32040,B32040,B32040,B32040,09:22,09:22,14:35,2025-10-18,2025-10-18,0,5h 13m,DBF38AE9FA163B36,3537ABB4E4B38C55,2,Arrival times within ±0 minutes,"(casual, Ipswich St at Van Ness St -> Ipswich St at Van Ness St, ~562)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,2
COMMUTER_member_Hyde Square - Centre St at Perkins St~Ipswich St at Van Ness St,HIGH,Matched Outbound + Return Journey,member,E32003,B32040,B32040,E32003,07:25,07:25,15:41,2025-10-24,2025-10-24,0,8h 16m,1E4BA63BD38405AC,C02751CD66373028,2,Arrival times within ±1 minutes,"(member, Hyde Square - Centre St at Perkins St -> Ipswich St at Van Ness St, ~444)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,7
COMMUTER_member_Union Square - Somerville~Craigie St at Summer St,HIGH,Matched Outbound + Return Journey,member,S32002,S32037,S32037,S32002,08:12,08:12,20:59,2025-10-18,2025-10-18,0,12h 47m,87C01B98772006F0,FF1BAFBF0FC4838D,2,Arrival times within ±0 minutes,"(member, Union Square - Somerville -> Craigie St at Summer St, ~492)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Warren St at Chelsea St~Warren St at Chelsea St,HIGH,Matched Outbound + Return Journey,casual,D32021,D32021,D32021,D32021,15:09,15:09,22:36,2025-10-25,2025-10-25,0,7h 27m,91A4DEEF489A4E86,7E8B2492E99BF5DA,2,Arrival times within ±0 minutes,"(casual, Warren St at Chelsea St -> Warren St at Chelsea St, ~908)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Elm St at White St~Craigie St at Summer St,HIGH,Matched Outbound + Return Journey,member,S32039,S32037,S32037,S32039,08:52,08:52,13:47,2025-10-18,2025-10-18,0,4h 55m,9C2631BEDE2C1656,8436981037FFB3D0,2,Arrival times within ±0 minutes,"(member, Elm St at White St -> Craigie St at Summer St, ~532)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Marion St at Harvard St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,K32012,A32004,A32004,K32012,09:12,09:12,18:16,2025-10-17,2025-10-17,0,9h 4m,DC542A95FC7EF33C,2576DB964ADC82B6,2,Arrival times within ±1 minutes,"(member, Marion St at Harvard St -> Longwood Ave at Binney St, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,4
COMMUTER_member_St. Alphonsus St at Tremont St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,B32063,A32004,A32004,B32063,09:00,09:00,13:05,2025-10-16,2025-10-16,0,4h 5m,905F260D615C86AD,AA937F9980A9E4D7,2,Arrival times within ±0 minutes,"(member, St. Alphonsus St at Tremont St -> Longwood Ave at Binney St, ~540)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Boylston St at Berkeley St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,D32013,A32004,A32004,D32013,08:45,08:45,17:57,2025-10-03,2025-10-03,0,9h 12m,4BD2E955D624E22C,454100831F3AECDB,2,Arrival times within ±0 minutes,"(member, Boylston St at Berkeley St -> Longwood Ave at Binney St, ~524)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,6,3,6
COMMUTER_member_359 Broadway - Broadway at Fayette Street~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,M32026,A32004,A32004,M32026,07:44,07:44,17:24,2025-10-28,2025-10-28,0,9h 40m,F34A1F41E11AEB1D,9F014A84A9CB8C28,2,Arrival times within ±1 minutes,"(member, 359 Broadway - Broadway at Fayette Street -> Longwood Ave at Binney St, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,1,6
COMMUTER_member_Landmark Center - Brookline Ave at Park Dr~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,B32015,A32004,A32004,B32015,12:01,12:01,19:27,2025-10-03,2025-10-03,0,7h 26m,EBF0F70231225F73,7225ADAB2900A8B4,2,Arrival times within ±0 minutes,"(member, Landmark Center - Brookline Ave at Park Dr -> Longwood Ave at Binney St, ~720)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,4
COMMUTER_member_Coolidge Corner - Beacon St at Centre St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,K32001,A32004,A32004,K32001,07:06,07:06,15:26,2025-10-25,2025-10-25,0,8h 20m,BFAC837B63759225,2BB2BFE406DBDD2D,2,Arrival times within ±1 minutes,"(member, Coolidge Corner - Beacon St at Centre St -> Longwood Ave at Binney St, ~426)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,10,13,14,14
COMMUTER_casual_JFK Crossing at Harvard St. / Thorndike St.~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,casual,K32004,A32004,A32004,K32004,08:44,08:44,18:24,2025-10-23,2025-10-23,0,9h 40m,8DDE8A5D2E0969BB,9B79DAA20954273F,2,Arrival times within ±0 minutes,"(casual, JFK Crossing at Harvard St. / Thorndike St. -> Longwood Ave at Binney St, ~524)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,4,3
COMMUTER_member_Lower Cambridgeport at Magazine St / Riverside Rd~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,M32022,A32004,A32004,M32022,07:24,07:24,17:29,2025-10-06,2025-10-06,0,10h 5m,AA3D893210259E65,68DD93079978489E,2,Arrival times within ±1 minutes,"(member, Lower Cambridgeport at Magazine St / Riverside Rd -> Longwood Ave at Binney St, ~444)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_JFK Crossing at Harvard St. / Thorndike St.~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,K32004,A32004,A32004,K32004,08:47,08:47,19:51,2025-10-01,2025-10-01,0,11h 4m,04C88C50C1D778AE,C345F171AA1D487F,2,Arrival times within ±0 minutes,"(member, JFK Crossing at Harvard St. / Thorndike St. -> Longwood Ave at Binney St, ~526)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,3,5
COMMUTER_casual_Jamaica St at South St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,casual,D32052,A32004,A32004,D32052,08:02,08:02,18:41,2025-10-06,2025-10-06,0,10h 39m,3C08E74607367019,28B745C2F4AC4297,2,Arrival times within ±1 minutes,"(casual, Jamaica St at South St -> Longwood Ave at Binney St, ~482)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
