Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level
COMMUTER_member_Park Dr at Buswell St~55 Wheeler Street,HIGH,Matched Outbound + Return Journey,member,A32008,M32088,M32088,A32008,08:38,08:38,17:04,2025-10-24,2025-10-24,0,8h 26m,3EAE87C25B9CAEA2,679F2D4109A53EED,3,Arrival times within ±3 minutes,"(member, Park Dr at Buswell St -> 55 Wheeler Street, ~515)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Inman Square at Springfield St.~Kennedy-Longfellow School 158 Spring St,HIGH,Matched Outbound + Return Journey,member,M32062,M32065,M32065,M32062,01:22,01:22,11:01,2025-10-18,2025-10-18,0,9h 39m,1820382C895F4105,442C38FC91C78560,3,Arrival times within ±0 minutes,"(member, Inman Square at Springfield St. -> Kennedy-Longfellow School 158 Spring St, ~80)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave~Cambridge Dept. of Public Works -147 Hampshire St.,HIGH,Matched Outbound + Return Journey,member,C32015,M32052,M32052,C32015,06:48,06:48,15:09,2025-10-30,2025-10-30,0,8h 21m,C165AE62303FC354,CDBA54174EF369CF,3,Arrival times within ±1 minutes,"(member, Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave -> Cambridge Dept. of Public Works -147 Hampshire St., ~405)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Charles Circle - Charles St at Cambridge St~Boynton Yards at 101 South Street,HIGH,Matched Outbound + Return Journey,member,D32016,S32050,S32050,D32016,09:02,09:02,15:59,2025-10-02,2025-10-02,0,6h 57m,D6852394B91A8536,19B7B15D540446E1,3,Arrival times within ±1 minutes,"(member, Charles Circle - Charles St at Cambridge St -> Boynton Yards at 101 South Street, ~540)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Dartmouth St at Newbury St~Government Center - Cambridge St at Court St,HIGH,Matched Outbound + Return Journey,member,D32045,B32032,B32032,D32045,08:34,08:34,13:20,2025-10-17,2025-10-17,0,4h 46m,CCAD1E330B6B1D0D,1DA0657296BD0653,3,Arrival times within ±2 minutes,"(member, Dartmouth St at Newbury St -> Government Center - Cambridge St at Court St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South End Library - Tremont St at W Newton St~One Memorial Drive,HIGH,Matched Outbound + Return Journey,member,A32009,M32053,M32053,A32009,08:46,08:46,17:39,2025-10-16,2025-10-16,0,8h 53m,1093DB2763700659,33214F5AB4A00C55,3,Arrival times within ±1 minutes,"(member, South End Library - Tremont St at W Newton St -> One Memorial Drive, ~525)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cross St at Hanover St~Rowes Wharf at Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,D32010,D32008,D32008,D32010,07:45,07:45,18:37,2025-10-28,2025-10-28,0,10h 52m,AC7FD5EDC6D33AA9,09ECD61B00B51770,3,Arrival times within ±1 minutes,"(member, Cross St at Hanover St -> Rowes Wharf at Atlantic Ave, ~465)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Main St at Salem St~Rowes Wharf at Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,D32064,D32008,D32008,D32064,06:50,06:50,18:32,2025-10-01,2025-10-01,0,11h 42m,11EBCAD279E2B458,42FC529D2432A43F,3,Arrival times within ±4 minutes,"(member, Main St at Salem St -> Rowes Wharf at Atlantic Ave, ~410)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Canal St at Causeway St~Rowes Wharf at Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,A32046,D32008,D32008,A32046,07:32,07:32,17:45,2025-10-07,2025-10-07,0,10h 13m,0302906C128F1787,9B11C5E08A28280B,3,Arrival times within ±2 minutes,"(member, Canal St at Causeway St -> Rowes Wharf at Atlantic Ave, ~450)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT at Mass Ave / Amherst St~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,M32006,M32005,M32005,M32006,14:24,14:24,20:49,2025-10-11,2025-10-11,0,6h 25m,B7990A0333B3E28D,EEBB3E9FFF44CBFE,3,Arrival times within ±3 minutes,"(member, MIT at Mass Ave / Amherst St -> MIT Stata Center at Vassar St / Main St, ~860)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Spaulding Rehabilitation Hospital - Charlestown Navy Yard~John Ahern Field at Kennedy-Longfellow School,HIGH,Matched Outbound + Return Journey,member,D32023,M32083,M32083,D32023,08:55,08:55,16:16,2025-10-06,2025-10-06,0,7h 21m,F5F30D3C4DFFD63C,8B58309CD4733F0A,3,Arrival times within ±3 minutes,"(member, Spaulding Rehabilitation Hospital - Charlestown Navy Yard -> John Ahern Field at Kennedy-Longfellow School, ~535)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Graham and Parks School – Linnaean St at Walker St~One Kendall Square at Hampshire St / Portland St,HIGH,Matched Outbound + Return Journey,member,M32068,M32002,M32002,M32068,07:42,07:42,16:07,2025-10-06,2025-10-06,0,8h 25m,7EAEEAA544BAC67E,F483688BB37E3F30,3,Arrival times within ±2 minutes,"(member, Graham and Parks School – Linnaean St at Walker St -> One Kendall Square at Hampshire St / Portland St, ~460)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Whittier St Health Center~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,HIGH,Matched Outbound + Return Journey,casual,B32059,B32003,B32003,B32059,06:56,06:56,15:24,2025-10-02,2025-10-02,0,8h 28m,970CDB7FC8FB98E8,313724598CCBD242,3,Arrival times within ±2 minutes,"(casual, Whittier St Health Center -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~415)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Edwards Playground - Main St at Eden St~Landmark Center - Brookline Ave at Park Dr,HIGH,Matched Outbound + Return Journey,member,A32022,B32015,B32015,A32022,07:18,07:18,15:44,2025-10-15,2025-10-15,0,8h 26m,E63078AD4542D778,2F0664E975E1C98E,3,Arrival times within ±3 minutes,"(member, Edwards Playground - Main St at Eden St -> Landmark Center - Brookline Ave at Park Dr, ~435)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Tremont St at Northampton St~Landmark Center - Brookline Ave at Park Dr,HIGH,Matched Outbound + Return Journey,member,C32056,B32015,B32015,C32056,16:31,16:31,22:04,2025-10-15,2025-10-15,0,5h 33m,CD5903881EE78DC3,C68E3C1A7C08429E,3,Arrival times within ±3 minutes,"(member, Tremont St at Northampton St -> Landmark Center - Brookline Ave at Park Dr, ~990)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Maverick Square - Lewis Mall~Piers Park,HIGH,Matched Outbound + Return Journey,member,A32030,A32029,A32029,A32030,07:03,07:03,17:38,2025-10-02,2025-10-02,0,10h 35m,7AAC932CF47B5FC9,7EDB54B468F867DD,3,Arrival times within ±3 minutes,"(member, Maverick Square - Lewis Mall -> Piers Park, ~420)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Beacon St at Massachusetts Ave~Rogers St & Land Blvd,HIGH,Matched Outbound + Return Journey,member,B32016,M32035,M32035,B32016,08:26,08:26,19:02,2025-10-29,2025-10-29,0,10h 36m,C23DAAFE4FF56E0E,BC1234CC00F1EC8A,3,Arrival times within ±4 minutes,"(member, Beacon St at Massachusetts Ave -> Rogers St & Land Blvd, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_W Broadway at D St~W Broadway at Dorchester St,HIGH,Matched Outbound + Return Journey,casual,C32029,C32016,C32016,C32029,16:59,16:59,23:17,2025-10-04,2025-10-04,0,6h 18m,19693968AF56E797,177C2F331160271A,3,Arrival times within ±2 minutes,"(casual, W Broadway at D St -> W Broadway at Dorchester St, ~1015)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard University Gund Hall at Quincy St / Kirkland St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32021,M32006,M32006,M32021,13:23,13:23,20:19,2025-10-29,2025-10-29,0,6h 56m,21768F28F7A25462,C82E22217D15671C,3,Arrival times within ±3 minutes,"(member, Harvard University Gund Hall at Quincy St / Kirkland St -> MIT at Mass Ave / Amherst St, ~800)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Kennedy-Longfellow School 158 Spring St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32065,M32006,M32006,M32065,08:51,08:51,21:42,2025-10-02,2025-10-02,0,12h 51m,50DC193E8DEE16A7,C146AC39F602C35D,3,Arrival times within ±4 minutes,"(member, Kennedy-Longfellow School 158 Spring St -> MIT at Mass Ave / Amherst St, ~530)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Stata Center at Vassar St / Main St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32005,M32006,M32006,M32005,14:33,14:33,20:43,2025-10-07,2025-10-07,0,6h 10m,260172BB7D8A4709,F669B987CA0E65F0,3,Arrival times within ±1 minutes,"(member, MIT Stata Center at Vassar St / Main St -> MIT at Mass Ave / Amherst St, ~870)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Massachusetts Ave at Boylston St.~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,B32065,M32006,M32006,B32065,11:16,11:16,18:40,2025-10-15,2025-10-15,0,7h 24m,1A2C8D979752740C,DD8CE0FA613EAE5B,3,Arrival times within ±0 minutes,"(member, Massachusetts Ave at Boylston St. -> MIT at Mass Ave / Amherst St, ~675)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard Square at Brattle St / Eliot St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32017,M32006,M32006,M32017,07:29,07:29,11:56,2025-10-31,2025-10-31,0,4h 27m,B3C58DC332AEA965,30EBA66EA62696D2,3,Arrival times within ±4 minutes,"(member, Harvard Square at Brattle St / Eliot St -> MIT at Mass Ave / Amherst St, ~445)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Back Bay T Stop - Dartmouth St at Stuart St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,C32003,M32006,M32006,C32003,08:25,08:25,18:29,2025-10-22,2025-10-22,0,10h 4m,ABB980808356EC6B,67AD34F176AF6D26,3,Arrival times within ±2 minutes,"(member, Back Bay T Stop - Dartmouth St at Stuart St -> MIT at Mass Ave / Amherst St, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Deerfield St at Commonwealth Ave~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,B32037,M32006,M32006,B32037,10:34,10:34,23:10,2025-10-29,2025-10-29,0,12h 36m,6B26DFC263A5F993,4F1F6A56CCC95DDD,3,Arrival times within ±4 minutes,"(member, Deerfield St at Commonwealth Ave -> MIT at Mass Ave / Amherst St, ~630)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Vassar St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32042,M32006,M32006,M32042,18:17,18:17,23:10,2025-10-26,2025-10-26,0,4h 53m,642708D3C71C006C,3B94F8D768F4AED1,3,Arrival times within ±3 minutes,"(member, MIT Vassar St -> MIT at Mass Ave / Amherst St, ~1095)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Fan Pier~Harbor St at Channel St,HIGH,Matched Outbound + Return Journey,member,A32000,C32011,C32011,A32000,08:25,08:25,16:01,2025-10-29,2025-10-29,0,7h 36m,F6A377D3AEF016B0,0C6047F23BF3343F,3,Arrival times within ±1 minutes,"(member, Fan Pier -> Harbor St at Channel St, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Main Street/Albany Street/Technology Square~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32080,M32006,M32006,M32080,08:58,08:58,16:50,2025-10-01,2025-10-01,0,7h 52m,731F9C6DF9691468,7A020641E6EBE48D,3,Arrival times within ±2 minutes,"(member, Main Street/Albany Street/Technology Square -> MIT at Mass Ave / Amherst St, ~535)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mass Ave T Stop~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,C32063,M32006,M32006,C32063,07:37,07:37,18:22,2025-10-14,2025-10-14,0,10h 45m,D43647553D0E574A,CBAE090166EC2ED2,3,Arrival times within ±4 minutes,"(member, Mass Ave T Stop -> MIT at Mass Ave / Amherst St, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Third at Binney~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32048,M32006,M32006,M32048,05:58,05:58,14:05,2025-10-10,2025-10-10,0,8h 7m,C97E2CB013074598,5670C6BF17FDE181,3,Arrival times within ±3 minutes,"(member, Third at Binney -> MIT at Mass Ave / Amherst St, ~355)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Roxbury Crossing T Stop - Columbus Ave at Tremont St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,casual,C32001,M32006,M32006,C32001,10:53,10:53,21:09,2025-10-19,2025-10-19,0,10h 16m,A01EC69E00773457,DE1A862F664B7CA1,3,Arrival times within ±0 minutes,"(casual, Roxbury Crossing T Stop - Columbus Ave at Tremont St -> MIT at Mass Ave / Amherst St, ~650)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Western Ave at Leo Birmingham Pkwy~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,A32064,M32011,M32011,A32064,05:36,05:36,17:01,2025-10-07,2025-10-07,0,11h 25m,B5A6DEAF83E7EEFE,E027D1DBF33370ED,3,Arrival times within ±4 minutes,"(member, Western Ave at Leo Birmingham Pkwy -> Central Square at Mass Ave / Essex St, ~335)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Nashua Street at Red Auerbach Way~Child Street at Brian P. Murphy Staircase,HIGH,Matched Outbound + Return Journey,member,A32025,M32049,M32049,A32025,08:12,08:12,15:29,2025-10-30,2025-10-30,0,7h 17m,50E36C0C4E3882EF,FBB4596A93329F56,3,Arrival times within ±2 minutes,"(member, Nashua Street at Red Auerbach Way -> Child Street at Brian P. Murphy Staircase, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Porter Square Station~Harvard Stadium: N. Harvard St at Soldiers Field Rd,HIGH,Matched Outbound + Return Journey,casual,M32029,A32052,A32052,M32029,06:17,06:17,14:03,2025-10-18,2025-10-18,0,7h 46m,BAED649115529898,E1EADE64686DB03C,3,Arrival times within ±1 minutes,"(casual, Porter Square Station -> Harvard Stadium: N. Harvard St at Soldiers Field Rd, ~375)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
